0.7458 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
12.4443 	EXP 	Created textstudy = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textstudy', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
12.4450 	EXP 	Created polyback = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor='black', fillColorSpace='named', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='polyback', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...))
12.4455 	EXP 	Created textBlank500 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textBlank500', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
12.4602 	EXP 	Created textWait = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textWait', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Please wait \n\nready press space', units='height', win=Window(...), wrapWidth=1)
12.4611 	EXP 	Created polyback = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor='black', fillColorSpace='named', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='polyback', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...))
12.4615 	EXP 	Created textBlank500 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textBlank500', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
12.4623 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor='black', fillColorSpace='named', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='polygon', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...))
12.4684 	EXP 	Created textTesttrait = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textTesttrait', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
12.4698 	EXP 	Created polygon_5 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='polygon_5', opacity=1.0, ori=array(0.), pos=array([ 0. , -0.5]), size=array([2. , 0.5]), units='height', vertices=ndarray(...), win=Window(...))
12.4940 	EXP 	Created textconfscale = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textconfscale', opacity=1.0, ori=0, pos=array([ 0.  , -0.35]), rgb=array([0., 0., 0.]), text='1...2...3...4...5...6\nNEW.............OLD', units='height', win=Window(...), wrapWidth=1)
12.4948 	EXP 	Created polygon_4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor='black', fillColorSpace='named', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...))
12.4986 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
12.4993 	EXP 	Created polyBack = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor='black', fillColorSpace='named', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='polyBack', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...))
12.5023 	EXP 	Created textTestwordRFN = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textTestwordRFN', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
12.5173 	EXP 	Created textRFNscale = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textRFNscale', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([255., 255., 255.]), text='(R)xperience\n(F)amiliar\n(N)either', units='height', win=Window(...), wrapWidth=1)
12.5180 	EXP 	Created polyback = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor='black', fillColorSpace='named', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='polyback', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...))
12.5185 	EXP 	Created textBlank500 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textBlank500', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
12.5276 	EXP 	Created textEnd = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textEnd', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Thanks for participating ', units='height', win=Window(...), wrapWidth=1)
12.5585 	EXP 	weclomeText: autoDraw = True
13.3265 	DATA 	Keypress: space
13.3345 	EXP 	weclomeText: autoDraw = False
13.3345 	EXP 	polyback: autoDraw = True
13.3345 	EXP 	textBlank500: autoDraw = True
13.8513 	EXP 	Imported stimul.xlsx as conditions, 3 conditions, 2 params
13.8517 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
13.8519 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'VALLEY'), ('oldnew', 'old')])
13.8666 	EXP 	polyback: autoDraw = False
13.8666 	EXP 	textBlank500: autoDraw = False
13.8666 	EXP 	polyback: autoDraw = False
13.8666 	EXP 	textBlank500: autoDraw = False
13.8666 	EXP 	textstudy: text = 'VALLEY'
13.8666 	EXP 	polygon_3: autoDraw = True
13.8666 	EXP 	textstudy: autoDraw = True
13.9515 	EXP 	polygon_3: autoDraw = False
13.9515 	EXP 	textstudy: autoDraw = False
13.9515 	EXP 	polyback: autoDraw = True
13.9515 	EXP 	textBlank500: autoDraw = True
14.4389 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'FRIEND'), ('oldnew', 'old')])
14.4649 	EXP 	polyback: autoDraw = False
14.4649 	EXP 	textBlank500: autoDraw = False
14.4649 	EXP 	textstudy: text = 'FRIEND'
14.4649 	EXP 	polygon_3: autoDraw = True
14.4649 	EXP 	textstudy: autoDraw = True
14.5572 	EXP 	polygon_3: autoDraw = False
14.5572 	EXP 	textstudy: autoDraw = False
14.5572 	EXP 	polyback: autoDraw = True
14.5572 	EXP 	textBlank500: autoDraw = True
15.0343 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'PHONE'), ('oldnew', 'old')])
15.0505 	EXP 	polyback: autoDraw = False
15.0505 	EXP 	textBlank500: autoDraw = False
15.0505 	EXP 	textstudy: text = 'PHONE'
15.0505 	EXP 	polygon_3: autoDraw = True
15.0505 	EXP 	textstudy: autoDraw = True
15.1514 	EXP 	polygon_3: autoDraw = False
15.1514 	EXP 	textstudy: autoDraw = False
15.1514 	EXP 	polyback: autoDraw = True
15.1514 	EXP 	textBlank500: autoDraw = True
15.6492 	EXP 	polyback: autoDraw = False
15.6492 	EXP 	textBlank500: autoDraw = False
15.6492 	EXP 	textWait: autoDraw = True
16.7554 	DATA 	Keypress: space
16.7670 	EXP 	textWait: autoDraw = False
16.7670 	EXP 	polyback: autoDraw = True
16.7670 	EXP 	textBlank500: autoDraw = True
17.2587 	EXP 	Imported stimul.xlsx as conditions, 11 conditions, 2 params
17.2589 	EXP 	Created sequence: random, trialTypes=11, nReps=1, seed=None
17.2596 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'PET'), ('oldnew', 'new')])
17.2709 	EXP 	polyback: autoDraw = False
17.2709 	EXP 	textBlank500: autoDraw = False
17.2709 	EXP 	polyback: autoDraw = False
17.2709 	EXP 	textBlank500: autoDraw = False
17.2709 	EXP 	textTesttrait: text = 'PET'
17.2709 	EXP 	polygon: autoDraw = True
17.2709 	EXP 	textTesttrait: autoDraw = True
17.2709 	EXP 	polygon_5: autoDraw = True
17.2709 	EXP 	textconfscale: autoDraw = True
18.8579 	DATA 	Keypress: 3
18.8653 	EXP 	polygon: autoDraw = False
18.8653 	EXP 	textTesttrait: autoDraw = False
18.8653 	EXP 	polygon_5: autoDraw = False
18.8653 	EXP 	textconfscale: autoDraw = False
18.8653 	EXP 	text: text = 'PET'
18.8653 	EXP 	polygon_4: autoDraw = True
18.8653 	EXP 	text: autoDraw = True
19.3774 	EXP 	polygon_4: autoDraw = False
19.3774 	EXP 	text: autoDraw = False
19.3774 	EXP 	textTestwordRFN: text = 'PET'
19.3774 	EXP 	polyBack: autoDraw = True
19.3774 	EXP 	textTestwordRFN: autoDraw = True
19.3774 	EXP 	textRFNscale: autoDraw = True
20.9671 	DATA 	Keypress: r
20.9962 	EXP 	polyBack: autoDraw = False
20.9962 	EXP 	textTestwordRFN: autoDraw = False
20.9962 	EXP 	textRFNscale: autoDraw = False
20.9962 	EXP 	polyback: autoDraw = True
20.9962 	EXP 	textBlank500: autoDraw = True
21.4818 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'PHONE'), ('oldnew', 'old')])
21.4974 	EXP 	polyback: autoDraw = False
21.4974 	EXP 	textBlank500: autoDraw = False
21.4974 	EXP 	polyback: autoDraw = False
21.4974 	EXP 	textBlank500: autoDraw = False
21.4974 	EXP 	textTesttrait: text = 'PHONE'
21.4974 	EXP 	polygon: autoDraw = True
21.4974 	EXP 	textTesttrait: autoDraw = True
21.4974 	EXP 	polygon_5: autoDraw = True
21.4974 	EXP 	textconfscale: autoDraw = True
22.1951 	DATA 	Keypress: 3
22.2101 	EXP 	polygon: autoDraw = False
22.2101 	EXP 	textTesttrait: autoDraw = False
22.2101 	EXP 	polygon_5: autoDraw = False
22.2101 	EXP 	textconfscale: autoDraw = False
22.2101 	EXP 	text: text = 'PHONE'
22.2101 	EXP 	polygon_4: autoDraw = True
22.2101 	EXP 	text: autoDraw = True
22.7264 	EXP 	polygon_4: autoDraw = False
22.7264 	EXP 	text: autoDraw = False
22.7264 	EXP 	textTestwordRFN: text = 'PHONE'
22.7264 	EXP 	polyBack: autoDraw = True
22.7264 	EXP 	textTestwordRFN: autoDraw = True
22.7264 	EXP 	textRFNscale: autoDraw = True
23.2846 	DATA 	Keypress: r
23.3159 	EXP 	polyBack: autoDraw = False
23.3159 	EXP 	textTestwordRFN: autoDraw = False
23.3159 	EXP 	textRFNscale: autoDraw = False
23.3159 	EXP 	polyback: autoDraw = True
23.3159 	EXP 	textBlank500: autoDraw = True
23.7971 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'VALLEY'), ('oldnew', 'old')])
23.8179 	EXP 	polyback: autoDraw = False
23.8179 	EXP 	textBlank500: autoDraw = False
23.8179 	EXP 	textTesttrait: text = 'VALLEY'
23.8179 	EXP 	polygon: autoDraw = True
23.8179 	EXP 	textTesttrait: autoDraw = True
23.8179 	EXP 	polygon_5: autoDraw = True
23.8179 	EXP 	textconfscale: autoDraw = True
24.3225 	DATA 	Keypress: 3
24.3300 	EXP 	polygon: autoDraw = False
24.3300 	EXP 	textTesttrait: autoDraw = False
24.3300 	EXP 	polygon_5: autoDraw = False
24.3300 	EXP 	textconfscale: autoDraw = False
24.3300 	EXP 	text: text = 'VALLEY'
24.3300 	EXP 	polygon_4: autoDraw = True
24.3300 	EXP 	text: autoDraw = True
24.8450 	EXP 	polygon_4: autoDraw = False
24.8450 	EXP 	text: autoDraw = False
24.8450 	EXP 	textTestwordRFN: text = 'VALLEY'
24.8450 	EXP 	polyBack: autoDraw = True
24.8450 	EXP 	textTestwordRFN: autoDraw = True
24.8450 	EXP 	textRFNscale: autoDraw = True
25.1543 	DATA 	Keypress: r
25.1618 	EXP 	polyBack: autoDraw = False
25.1618 	EXP 	textTestwordRFN: autoDraw = False
25.1618 	EXP 	textRFNscale: autoDraw = False
25.1618 	EXP 	polyback: autoDraw = True
25.1618 	EXP 	textBlank500: autoDraw = True
25.6479 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', 'WIRE'), ('oldnew', 'new')])
25.6634 	EXP 	polyback: autoDraw = False
25.6634 	EXP 	textBlank500: autoDraw = False
25.6634 	EXP 	polyback: autoDraw = False
25.6634 	EXP 	textBlank500: autoDraw = False
25.6634 	EXP 	textTesttrait: text = 'WIRE'
25.6634 	EXP 	polygon: autoDraw = True
25.6634 	EXP 	textTesttrait: autoDraw = True
25.6634 	EXP 	polygon_5: autoDraw = True
25.6634 	EXP 	textconfscale: autoDraw = True
25.9550 	DATA 	Keypress: 3
25.9621 	EXP 	polygon: autoDraw = False
25.9621 	EXP 	textTesttrait: autoDraw = False
25.9621 	EXP 	polygon_5: autoDraw = False
25.9621 	EXP 	textconfscale: autoDraw = False
25.9621 	EXP 	text: text = 'WIRE'
25.9621 	EXP 	polygon_4: autoDraw = True
25.9621 	EXP 	text: autoDraw = True
26.2631 	DATA 	Keypress: r
26.4766 	EXP 	polygon_4: autoDraw = False
26.4766 	EXP 	text: autoDraw = False
26.4766 	EXP 	textTestwordRFN: text = 'WIRE'
26.4766 	EXP 	polyBack: autoDraw = True
26.4766 	EXP 	textTestwordRFN: autoDraw = True
26.4766 	EXP 	textRFNscale: autoDraw = True
26.8096 	DATA 	Keypress: r
26.8230 	EXP 	polyBack: autoDraw = False
26.8230 	EXP 	textTestwordRFN: autoDraw = False
26.8230 	EXP 	textRFNscale: autoDraw = False
26.8230 	EXP 	polyback: autoDraw = True
26.8230 	EXP 	textBlank500: autoDraw = True
27.3120 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', 'GLOBE'), ('oldnew', 'old')])
27.3290 	EXP 	polyback: autoDraw = False
27.3290 	EXP 	textBlank500: autoDraw = False
27.3290 	EXP 	textTesttrait: text = 'GLOBE'
27.3290 	EXP 	polygon: autoDraw = True
27.3290 	EXP 	textTesttrait: autoDraw = True
27.3290 	EXP 	polygon_5: autoDraw = True
27.3290 	EXP 	textconfscale: autoDraw = True
27.6367 	DATA 	Keypress: 3
27.6448 	EXP 	polygon: autoDraw = False
27.6448 	EXP 	textTesttrait: autoDraw = False
27.6448 	EXP 	polygon_5: autoDraw = False
27.6448 	EXP 	textconfscale: autoDraw = False
27.6448 	EXP 	text: text = 'GLOBE'
27.6448 	EXP 	polygon_4: autoDraw = True
27.6448 	EXP 	text: autoDraw = True
27.8948 	DATA 	Keypress: r
28.1284 	DATA 	Keypress: r
28.1594 	EXP 	polygon_4: autoDraw = False
28.1594 	EXP 	text: autoDraw = False
28.1594 	EXP 	textTestwordRFN: text = 'GLOBE'
28.1594 	EXP 	polyBack: autoDraw = True
28.1594 	EXP 	textTestwordRFN: autoDraw = True
28.1594 	EXP 	textRFNscale: autoDraw = True
28.5650 	DATA 	Keypress: r
28.5767 	EXP 	polyBack: autoDraw = False
28.5767 	EXP 	textTestwordRFN: autoDraw = False
28.5767 	EXP 	textRFNscale: autoDraw = False
28.5767 	EXP 	polyback: autoDraw = True
28.5767 	EXP 	textBlank500: autoDraw = True
29.0618 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', 'TODAY'), ('oldnew', 'new')])
29.0794 	EXP 	polyback: autoDraw = False
29.0794 	EXP 	textBlank500: autoDraw = False
29.0794 	EXP 	polyback: autoDraw = False
29.0794 	EXP 	textBlank500: autoDraw = False
29.0794 	EXP 	textTesttrait: text = 'TODAY'
29.0794 	EXP 	polygon: autoDraw = True
29.0794 	EXP 	textTesttrait: autoDraw = True
29.0794 	EXP 	polygon_5: autoDraw = True
29.0794 	EXP 	textconfscale: autoDraw = True
29.6299 	DATA 	Keypress: 3
29.6383 	EXP 	polygon: autoDraw = False
29.6383 	EXP 	textTesttrait: autoDraw = False
29.6383 	EXP 	polygon_5: autoDraw = False
29.6383 	EXP 	textconfscale: autoDraw = False
29.6383 	EXP 	text: text = 'TODAY'
29.6383 	EXP 	polygon_4: autoDraw = True
29.6383 	EXP 	text: autoDraw = True
29.8789 	DATA 	Keypress: r
30.1414 	EXP 	polygon_4: autoDraw = False
30.1414 	EXP 	text: autoDraw = False
30.1414 	EXP 	textTestwordRFN: text = 'TODAY'
30.1414 	EXP 	polyBack: autoDraw = True
30.1414 	EXP 	textTestwordRFN: autoDraw = True
30.1414 	EXP 	textRFNscale: autoDraw = True
30.8635 	DATA 	Keypress: 3
31.0310 	DATA 	Keypress: r
31.0416 	EXP 	polyBack: autoDraw = False
31.0416 	EXP 	textTestwordRFN: autoDraw = False
31.0416 	EXP 	textRFNscale: autoDraw = False
31.0416 	EXP 	polyback: autoDraw = True
31.0416 	EXP 	textBlank500: autoDraw = True
31.5275 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', 'STREET'), ('oldnew', 'new')])
31.5431 	EXP 	polyback: autoDraw = False
31.5431 	EXP 	textBlank500: autoDraw = False
31.5431 	EXP 	polyback: autoDraw = False
31.5431 	EXP 	textBlank500: autoDraw = False
31.5431 	EXP 	textTesttrait: text = 'STREET'
31.5431 	EXP 	polygon: autoDraw = True
31.5431 	EXP 	textTesttrait: autoDraw = True
31.5431 	EXP 	polygon_5: autoDraw = True
31.5431 	EXP 	textconfscale: autoDraw = True
31.9462 	DATA 	Keypress: 3
31.9754 	EXP 	polygon: autoDraw = False
31.9754 	EXP 	textTesttrait: autoDraw = False
31.9754 	EXP 	polygon_5: autoDraw = False
31.9754 	EXP 	textconfscale: autoDraw = False
31.9754 	EXP 	text: text = 'STREET'
31.9754 	EXP 	polygon_4: autoDraw = True
31.9754 	EXP 	text: autoDraw = True
32.1106 	DATA 	Keypress: r
32.4908 	EXP 	polygon_4: autoDraw = False
32.4908 	EXP 	text: autoDraw = False
32.4908 	EXP 	textTestwordRFN: text = 'STREET'
32.4908 	EXP 	polyBack: autoDraw = True
32.4908 	EXP 	textTestwordRFN: autoDraw = True
32.4908 	EXP 	textRFNscale: autoDraw = True
33.1983 	DATA 	Keypress: 3
33.6136 	DATA 	Keypress: r
33.6232 	EXP 	polyBack: autoDraw = False
33.6232 	EXP 	textTestwordRFN: autoDraw = False
33.6232 	EXP 	textRFNscale: autoDraw = False
33.6232 	EXP 	polyback: autoDraw = True
33.6232 	EXP 	textBlank500: autoDraw = True
34.1088 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', 'LAND'), ('oldnew', 'old')])
34.1221 	EXP 	polyback: autoDraw = False
34.1221 	EXP 	textBlank500: autoDraw = False
34.1221 	EXP 	polyback: autoDraw = False
34.1221 	EXP 	textBlank500: autoDraw = False
34.1221 	EXP 	textTesttrait: text = 'LAND'
34.1221 	EXP 	polygon: autoDraw = True
34.1221 	EXP 	textTesttrait: autoDraw = True
34.1221 	EXP 	polygon_5: autoDraw = True
34.1221 	EXP 	textconfscale: autoDraw = True
34.9151 	DATA 	Keypress: 3
34.9232 	EXP 	polygon: autoDraw = False
34.9232 	EXP 	textTesttrait: autoDraw = False
34.9232 	EXP 	polygon_5: autoDraw = False
34.9232 	EXP 	textconfscale: autoDraw = False
34.9232 	EXP 	text: text = 'LAND'
